,original,weight,Subbasin
828,3962.76,0.19421999994118647,465
829,16440.7,0.8057800000588137,465
830,13014.4,1.0,466
831,18539.6,1.0,467
832,4367.94,0.17719593320011,468
833,20282.4,0.82280406679989,468
834,3371.27,0.1773188859732586,469
835,15641.2,0.8226811140267414,469
836,3216.12,0.2990326431788513,470
837,7538.96,0.7009673568211487,470
838,19790.1,1.0,471
839,557.884,0.018906525544502544,472
840,28949.6,0.9810934744554975,472
841,4268.93,0.29883941440795014,473
842,10016.1,0.7011605855920499,473
843,28844.8,1.0,474
844,26899.5,1.0,475
845,197.19,0.009494992004445346,476
846,20570.6,0.9905050079955547,476
847,74.3992,0.0034156747513986417,477
848,21707.3,0.9965843252486014,477
849,3887.25,0.1882923318071995,478
850,4186.61,0.2027928636612874,478
851,12570.9,0.6089148045315131,478
852,4001.75,0.20625365940146625,479
853,5874.53,0.30277836190758933,479
854,9525.8,0.4909679786909445,479
855,2219.8,0.057160072924284405,480
856,16073.7,0.4138993892076179,480
857,20541.3,0.5289405378680976,480
858,1655.49,0.1500649938088185,481
859,9376.33,0.8499350061911816,481
860,353.3180000000001,0.016938381279502233,482
861,20505.7,0.9830616187204978,482
862,2715.66,0.19874328169459374,483
863,10948.5,0.8012567183054062,483
864,860.0160000000002,0.10374217605540022,484
865,7429.92,0.8962578239445999,484
866,13303.6,1.0,485
867,10951.1,1.0,486
868,17803.1,1.0,487
869,0.977839,5.002942439881067e-05,488
870,19544.3,0.9999499705756012,488
871,25.6112,0.0008999686174809107,489
872,4279.47,0.15037908022470767,489
873,24152.8,0.8487209511578114,489
874,48.7485,0.003934043707642412,490
875,12342.7,0.9960659562923576,490
876,8784.7,0.3463820860918013,491
877,16576.6,0.6536179139081987,491
878,116.35,0.006057103887010414,492
879,19092.5,0.9939428961129897,492
880,4758.39,0.21015312361847133,493
881,17884.1,0.7898468763815287,493
882,8023.85,0.21402954697921683,494
883,14719.5,0.3926304600360902,494
884,14746.1,0.3933399929846931,494
885,3753.93,0.2547553753097127,495
886,10981.5,0.7452446246902873,495
887,7429.57,0.2645955318161599,496
888,20649.4,0.7354044681838401,496
889,13439.0,1.0,497
890,8041.33,0.28820597441053886,498
891,19860.0,0.7117940255894611,498
892,31093.5,1.0,499
893,14079.4,0.47860464483846404,500
894,15338.2,0.521395355161536,500
895,932.273,0.03497604711049453,501
896,5650.34,0.21198356922308345,501
897,20072.0,0.753040383666422,501
898,20239.6,1.0,502
899,121.453,0.011284461471321778,503
900,10641.4,0.9887155385286782,503
901,9891.93,1.0,504
902,12208.6,1.0,505
903,82.40299999999998,0.008019129989159969,506
904,10193.4,0.99198087001084,506
905,1250.86,0.03794387318351056,507
906,15261.1,0.4629336960498161,507
907,16454.1,0.49912243076667334,507
908,254.752,0.03035272508736989,508
909,3882.65,0.46260287676044426,508
910,4255.65,0.5070443981521858,508
911,173.21,0.008405583858328472,509
912,1287.63,0.06248647274117829,509
913,19145.7,0.9291079434004932,509
914,29866.7,1.0,510
915,1652.67,0.15337904997368929,511
916,9122.4,0.8466209500263108,511
917,4116.1,0.13602715189329598,512
918,26143.3,0.8639728481067039,512
919,22.8168,0.0007225135194287811,513
920,34.0383,0.001077851930523679,513
921,31522.9,0.9981996345500476,513
922,905.368,0.04585084790603516,514
923,1044.07,0.05287517868231936,514
924,17796.5,0.9012739734116454,514
925,12290.4,0.301150411036105,515
926,28521.1,0.6988495889638949,515
