Index,3statesMRB,3statesM_1,3statesM_2,WLD,CC,NM,ASC_obs,Subbasin,Area_acre,inter_acre,Unnamed: 0,original,weight,WLD_w,CC_w,NM_w,ASC_w
284,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,163,32106,20249.3,284,20249.3,0.6306987156163099,145.16789688405999,28.65202769397328,38.134964916397514,6.5962320076576635
285,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,164,10265,3708.47,285,3708.47,0.3612598851674269,96.49483595334408,29.84277251032372,35.1723019959211,17.157578228526965
286,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,164,10265,6556.91,286,6556.91,0.6387401148325732,156.71485645077232,38.8058264003619,48.277618585229256,16.39406055966661
287,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,165,15404,82.5005,287,82.5005,0.005355731885377257,1.232728583116544,0.24330567749987125,0.32383235052399323,0.05601351201775717
288,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,165,15404,1519.25,288,1519.25,0.09862601641031747,24.197888382360002,5.9918955808517325,7.454407656995108,2.531359543956676
289,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,165,15404,13802.4,289,13802.4,0.8960182517043053,239.3322307826634,74.01781916172892,87.23643514473063,42.5552459019348
290,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,166,15866,2384.97,290,2384.97,0.15031699321894812,34.59845601589157,6.8287544368557445,9.088861481414932,1.5721068355066818
291,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,166,15866,13481.3,291,13481.3,0.8496830067810519,208.46968484397846,51.621387933535104,64.22122419926411,21.808172598239665
292,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,167,22174,22173.7,292,22173.7,1.0,245.3499519,60.7537017,75.58256866,25.66624544
293,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,168,14917,14916.5,293,14916.5,1.0,245.3499519,60.7537017,75.58256866,25.66624544
294,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,169,28033,6155.95,294,6155.95,0.21960007205908846,58.65658989196541,18.140610853244464,21.38028707286075,10.429625790302648
295,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,169,28033,21876.6,295,21876.6,0.7803999279409115,191.47108478306612,47.412184428823636,58.984631135853,20.02993609188975
296,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,170,17354,0.0792195,296,0.0792195,4.565001842146176e-06,0.001138081260048655,0.0002946320218404594,0.0003635161422496861,0.00013486707172037478
297,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,170,17354,875.183,297,875.183,0.050432179036916616,12.37353270091968,3.0639415612898255,3.811793634731163,1.2944046852355247
298,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,170,17354,16478.4,298,16478.4,0.9495632559612412,253.63444537673485,78.44103758899351,92.44958262504115,45.09829769651591
299,645,Lyon,Minnesota,229.14529,44.48585432,59.39409691,9.437279774,171,12417,904.927,299,904.927,0.07287809973347015,16.699673298074938,3.2420445278615837,4.328528918186371,0.6877710165822326
300,651,Redwood,Minnesota,224.3774624,39.61909289,54.63007856,4.677307475,171,12417,921.068,300,921.068,0.07417801166868472,16.64387402409707,2.9388655346971237,4.052350604884843,0.3469533684585763
301,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,171,12417,10591.0,301,10591.0,0.8529438885978452,212.64382557836257,55.050269661205476,67.92086458233817,25.199123368348786
302,645,Lyon,Minnesota,229.14529,44.48585432,59.39409691,9.437279774,172,22009,6692.95,302,6692.95,0.3040971409748174,69.68242755684541,13.52802111253423,18.061575061112237,2.8698497978528708
303,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,172,22009,15316.3,303,15316.3,0.6959028590251826,173.49259212971,44.91460758376192,55.415513824728286,20.55954938113207
304,645,Lyon,Minnesota,229.14529,44.48585432,59.39409691,9.437279774,173,11535,7.19861,304,7.19861,0.0006240668285611524,0.14300197441002555,0.02776214602131584,0.03706588569387744,0.005889493258804489
305,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,173,11535,11527.8,305,11527.8,0.9993759331714388,249.15017794414106,64.50121203687532,79.58141013867933,29.525268623173766
306,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,174,27195,8288.16,306,8288.16,0.30477047784205485,75.98103603065532,19.67034082108312,24.269210004228874,9.004049355225021
307,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,174,27195,18906.6,307,18906.6,0.6952295221579451,185.7002713142686,57.43116610526822,67.6876224396917,33.01904087047497
308,651,Redwood,Minnesota,224.3774624,39.61909289,54.63007856,4.677307475,175,10716,0.12196400000000003,308,0.12196400000000004,1.1381530942668547e-05,0.0025537590311430487,0.0004509259316479944,0.0006217739295310536,5.323491975508739e-05
309,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,175,10716,0.335372,309,0.335372,3.1296503847894755e-05,0.007802398720957431,0.0020199229976450217,0.0024921751924946675,0.0009246147044415259
310,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,175,10716,10715.5,310,10715.5,0.9999573219652096,267.09502412275657,82.60396491464905,97.35595441185743,47.49169969108256
311,651,Redwood,Minnesota,224.3774624,39.61909289,54.63007856,4.677307475,176,23327,5091.93,311,5091.93,0.21828734674770106,48.97876093727806,8.648346667508807,11.92505490148087,1.020997038640939
312,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,176,23327,18234.8,312,18234.8,0.7817126532522991,194.88546821507862,50.45289958036777,62.24864258202484,23.094688702543223
313,651,Redwood,Minnesota,224.3774624,39.61909289,54.63007856,4.677307475,177,15205,2938.11,313,2938.11,0.19323073240123928,43.35662139388353,7.6556263362074315,10.55621009128604,0.9037995490600412
314,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,177,15205,5401.27,314,5401.27,0.35522541974154875,88.5597437373014,22.926777961249073,28.286992794019206,10.494675318391607
315,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,177,15205,6865.81,315,6865.81,0.4515438478572119,120.61026234487677,37.30090409510545,43.962358494006686,21.445500071588732
316,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,178,26981,1336.36,316,1336.36,0.04953029318037439,11.40038550105446,2.250112925167346,2.994830885118763,0.5180180284746483
317,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,178,26981,25644.3,317,25644.3,0.9504697068196256,253.8765642237777,78.51591721961184,92.53783477991513,45.14134842578754
318,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,179,10166,10165.7,318,10165.7,1.0,267.1064237,82.60749044,97.36010955,47.49372663
319,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,180,26409,26409.5,319,26409.5,1.0,267.1064237,82.60749044,97.36010955,47.49372663
320,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,181,14763,14762.8,320,14762.8,1.0,267.1064237,82.60749044,97.36010955,47.49372663
321,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,182,32657,32657.0,321,32657.0,1.0,267.1064237,82.60749044,97.36010955,47.49372663
322,651,Redwood,Minnesota,224.3774624,39.61909289,54.63007856,4.677307475,183,15846,3.5461,322,3.5461,0.0002237887681413752,0.05021315590918374,0.008866307992731817,0.012225597984408953,0.001046728878048696
323,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,183,15846,15842.2,323,15842.2,0.9997762112318588,267.0466482824776,82.5890038114752,97.33832145101772,47.483098067423036
324,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,184,14023,14023.0,324,14023.0,1.0,267.1064237,82.60749044,97.36010955,47.49372663
325,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,185,15026,15026.1,325,15026.1,1.0,267.1064237,82.60749044,97.36010955,47.49372663
326,651,Redwood,Minnesota,224.3774624,39.61909289,54.63007856,4.677307475,186,15278,0.219669,326,0.219669,1.4378012789474246e-05,0.003226102024056977,0.0005696438242797881,0.0007854719682256628,6.725038669585349e-05
327,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,186,15278,15277.9,327,15277.9,0.9999856219872104,267.1025832404239,82.60630270844594,97.3587097050997,47.493043764591086
328,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,187,18407,1932.1,328,1932.1,0.10496533118053264,26.16846181056585,6.7746188979267155,8.358505336937409,3.1010648709447963
329,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,187,18407,5484.73,329,5484.73,0.2979693084652983,79.58951635652797,24.614496800460543,29.010324514719183,14.151672880381021
330,651,Redwood,Minnesota,224.3774624,39.61909289,54.63007856,4.677307475,187,18407,10990.2,330,10990.2,0.5970653603541691,133.96801044321003,23.655187973273147,32.61772754160297,2.792658273048124
331,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,188,19663,59.7178,331,59.7178,0.0030370308973539416,0.7571493002601496,0.19601450002014786,0.24184212709543432,0.08972514754952701
332,651,Redwood,Minnesota,224.3774624,39.61909289,54.63007856,4.677307475,188,19663,19603.5,332,19603.5,0.996962969102646,223.69602111402133,39.49876848076793,54.46416532348841,4.663102347682001
333,651,Redwood,Minnesota,224.3774624,39.61909289,54.63007856,4.677307475,189,15818,3848.06,333,3848.06,0.2432761862374081,54.585693330299435,9.63838182046481,13.290197165926795,1.137877524377721
334,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,189,15818,11969.6,334,11969.6,0.7567238137625921,202.12579162275082,62.51105521111367,73.67471340701977,35.93963394525158
335,651,Redwood,Minnesota,224.3774624,39.61909289,54.63007856,4.677307475,190,16878,5567.23,335,5567.23,0.3298467908068559,74.01018590202598,13.068230644445222,18.019556094542423,1.5427948602456685
336,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,190,16878,11311.0,336,11311.0,0.6701532091931441,179.0022270386587,55.35967482175798,65.24618986232858,31.828073317636388
337,1065,Douglas,Minnesota,253.15591490000003,68.34691791,83.41991768,33.36805272,191,32347,13549.6,337,13549.6,0.4188775604839956,106.041332055406,28.62899024074071,34.94273161357413,13.977128521454954
338,1080,Otter Tail,Minnesota,255.00106180000003,70.18700388,85.26984466,35.23543561,191,32347,18797.8,338,18797.8,0.5811224395160043,148.1868391123874,40.78724291706486,49.55222014596993,20.47610229909229
339,1080,Otter Tail,Minnesota,255.00106180000003,70.18700388,85.26984466,35.23543561,192,13895,1696.46,339,1696.46,0.12209350863203107,31.133974340055392,8.56937756407918,10.410894515047659,4.30201796180291
340,1065,Douglas,Minnesota,253.15591490000003,68.34691791,83.41991768,33.36805272,192,13895,12198.3,340,12198.3,0.8779064913679689,222.24722101890717,60.0022028981827,73.23488724065359,29.294030087196614
341,1065,Douglas,Minnesota,253.15591490000003,68.34691791,83.41991768,33.36805272,193,22968,22968.4,341,22968.4,1.0,253.15591490000003,68.34691791,83.41991768,33.36805272
342,1065,Douglas,Minnesota,253.15591490000003,68.34691791,83.41991768,33.36805272,194,26666,26665.5,342,26665.5,1.0,253.15591490000003,68.34691791,83.41991768,33.36805272
343,1066,Grant,Minnesota,236.8262788,52.14586221,67.11797534,17.2225039,195,23242,9428.2,343,9428.2,0.4056605397218781,96.07107607833198,21.153518608371286,27.227114101464107,6.986490227436151
344,1065,Douglas,Minnesota,253.15591490000003,68.34691791,83.41991768,33.36805272,195,23242,13813.4,344,13813.4,0.594339460278122,150.46054982788021,40.62127030230251,49.57974885037657,19.831950444136723
345,1066,Grant,Minnesota,236.8262788,52.14586221,67.11797534,17.2225039,196,38186,508.604,345,508.60400000000004,0.013319190555736368,3.1543343359431484,0.6945406754681619,0.8939571032686745,0.22938981129101277
346,1065,Douglas,Minnesota,253.15591490000003,68.34691791,83.41991768,33.36805272,196,38186,37677.2,346,37677.2,0.9866808094442636,249.78408302913513,67.43659228645944,82.30883190027623,32.92361726734846
347,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,197,38460,1411.61,347,1411.61,0.03670327087373239,8.948768440304695,2.169625729844028,2.7188620281617712,0.8833730193217769
348,1089,Stevens,Minnesota,222.4095129,37.91125157,52.66306618,2.746698187,197,38460,3175.45,348,3175.45,0.08256487379374862,18.363213363117605,3.130137701240104,4.348119412743531,0.22678078915917313
349,1066,Grant,Minnesota,236.8262788,52.14586221,67.11797534,17.2225039,197,38460,14371.3,349,14371.3,0.37366816380421664,88.49444073978148,19.485248581998388,25.079850603554494,6.43550140842396
350,1065,Douglas,Minnesota,253.15591490000003,68.34691791,83.41991768,33.36805272,197,38460,19501.7,350,19501.7,0.5070636915283024,128.3661727414188,34.65624050002645,42.2992114058079,16.919727991314215
351,1089,Stevens,Minnesota,222.4095129,37.91125157,52.66306618,2.746698187,198,14318,117.22,351,117.22,0.008187114897587727,1.8208922364288198,0.3103837725149431,0.4311585736749264,0.0224875336459649
352,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,198,14318,2826.3,352,2826.3,0.1974001265573468,48.12889915794314,11.66883450596768,14.62277599992331,4.751019232355726
353,1065,Douglas,Minnesota,253.15591490000003,68.34691791,83.41991768,33.36805272,198,14318,11374.1,353,11374.1,0.7944127585450654,201.11028869770885,54.29566359493624,66.26984692177108,26.508006808572375
354,1089,Stevens,Minnesota,222.4095129,37.91125157,52.66306618,2.746698187,199,9098,179.731,354,179.731,0.019755342007990246,4.393775993170019,0.7489497407163072,1.0403768835753244,0.054261962076911745
355,1065,Douglas,Minnesota,253.15591490000003,68.34691791,83.41991768,33.36805272,199,9098,888.712,355,888.712,0.09768381362483394,24.729235209115924,6.676387590952265,8.14877569125211,3.2595186429241134
356,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,199,9098,8029.4,356,8029.4,0.8825608443671759,215.18062131007318,52.1704652067478,65.37731134501179,21.241443044842388
357,1089,Stevens,Minnesota,222.4095129,37.91125157,52.66306618,2.746698187,200,40026,16183.6,357,16183.6,0.4043231467231627,89.92531411689386,15.328396530995843,21.29289663398777,1.1105536540666459
358,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,200,40026,23842.8,358,23842.8,0.5956768532768373,145.23431013988267,35.2120069077246,44.125854150736316,14.336729340268322
359,1065,Douglas,Minnesota,253.15591490000003,68.34691791,83.41991768,33.36805272,201,39513,12607.7,359,12607.7,0.31907484315407725,80.77568384024444,21.807782112197845,26.617197149672034,10.64690618799098
360,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,201,39513,26905.6,360,26905.6,0.6809251568459227,166.01903341953212,40.25125568436187,50.44077840739356,16.388482481696844
361,1065,Douglas,Minnesota,253.15591490000003,68.34691791,83.41991768,33.36805272,202,13903,6766.53,361,6766.53,0.486680974896824,123.20616746442943,33.263144639632,40.598886862315204,16.23959642817822
362,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,202,13903,7136.89,362,7136.89,0.5133190251031761,125.15432500428132,30.34362164379627,38.02504715417262,12.354544057958279
363,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,203,10430,10429.6,363,10429.6,1.0,243.8139225,59.11259891,74.07683194,24.06796447
364,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,204,29604,29604.1,364,29604.1,1.0,243.8139225,59.11259891,74.07683194,24.06796447
365,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,205,26399,26399.5,365,26399.5,1.0,243.8139225,59.11259891,74.07683194,24.06796447
366,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,206,24731,24730.7,366,24730.7,1.0,243.8139225,59.11259891,74.07683194,24.06796447
367,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,207,14468,14467.7,367,14467.7,1.0,243.8139225,59.11259891,74.07683194,24.06796447
368,1088,Stearns,Minnesota,247.6632706,62.95575483,77.93697148,27.92082094,208,32023,189.545,368,189.545,0.005919126947746267,1.4659503389754358,0.37264310492996017,0.46131882811300023,0.16526688362915226
369,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,208,32023,383.422,369,383.42199999999997,0.011973533950031758,2.7559478063903837,0.5439459726754001,0.7239753083428472,0.12522652406037776
370,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,208,32023,644.192,370,644.192,0.02011688109273557,4.702750255704522,0.9893145495577588,1.28790934842685,0.28330031579151865
371,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,208,32023,30805.3,371,30805.3,0.9619904580094863,234.5466669748644,56.86575609956196,71.26120548585236,23.153152163851345
372,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,209,26679,1298.12,372,1298.12,0.048656996139285584,11.863253085786575,2.8762414969470074,3.6043561257150873,1.1710748542972527
373,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,209,26679,6154.78,373,6154.78,0.2306975523820233,53.930476024275045,11.345319588398628,14.769562587875175,3.248848026733063
374,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,209,26679,19226.1,374,19226.1,0.7206454514786911,165.87093329974138,32.73822020253593,43.57356108208737,7.536949855005735
375,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,210,24106,320.308,375,320.308,0.013287542031224902,3.0583929912502708,0.6036400785935652,0.8034263216958661,0.13896922235494666
376,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,210,24106,1408.28,376,1408.28,0.058420581726754885,14.24375118553193,3.453392415702537,4.327611614409857,1.4060644853162678
377,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,210,24106,22377.3,377,22377.3,0.9282918762420204,217.00803609869882,45.65184111637146,59.430474334936896,13.072870514755525
378,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,211,37899,4665.32,378,4665.32,0.12309804792816315,28.3334725215073,5.5922242918558,7.443078006636304,1.287434497199615
379,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,211,37899,33233.9,379,33233.9,0.8769019520718369,204.99454464751966,43.12457063901144,56.14042338476119,12.349160826419567
380,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,212,11719,11719.5,380,11719.5,1.0,233.7713403,49.17832665,64.02132331,14.08271563
381,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,213,7094,7093.63,381,7093.63,1.0,233.7713403,49.17832665,64.02132331,14.08271563
382,1065,Douglas,Minnesota,253.15591490000003,68.34691791,83.41991768,33.36805272,214,30752,7164.74,382,7164.74,0.23298497590721104,58.98152473374447,15.92380502259348,19.435587510856326,7.774254959039748
383,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,214,30752,23587.2,383,23587.2,0.7670150240927889,187.00894164049484,45.34025147714102,56.81804303517658,18.460490347821437
384,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,215,23784,23784.0,384,23784.0,1.0,243.8139225,59.11259891,74.07683194,24.06796447
385,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,216,26338,26338.2,385,26338.2,1.0,243.8139225,59.11259891,74.07683194,24.06796447
386,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,217,43160,43160.1,386,43160.1,1.0,243.8139225,59.11259891,74.07683194,24.06796447
387,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,218,37743,5856.99,387,5856.99,0.1551800470495472,37.83505596488465,9.173095880074813,11.4952462657306,3.73486785884143
388,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,218,37743,31886.2,388,31886.2,0.8448199529504528,197.49469271341027,41.546831606634996,54.086491346579926,11.897359155951206
389,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,219,28867,11254.9,389,11254.9,0.389889458168352,91.14498120485644,19.174111131194728,24.961239056556785,5.490702366519682
390,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,219,28867,17612.0,390,17612.0,0.6101105418316479,148.7534443625744,36.06521975005698,45.19505607208533,14.68411884357655
391,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,220,16781,6922.9,391,6922.9,0.4125466527699067,100.58461762607644,24.386704816850536,30.560149064645916,9.929158181083542
392,1089,Stevens,Minnesota,222.4095129,37.91125157,52.66306618,2.746698187,220,16781,9857.99,392,9857.99,0.5874533472300932,130.6552128089196,22.271091632478626,30.93709450284092,1.6135570437839784
393,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,221,12512,12511.8,393,12511.8,1.0,243.8139225,59.11259891,74.07683194,24.06796447
394,1089,Stevens,Minnesota,222.4095129,37.91125157,52.66306618,2.746698187,222,34113,1959.73,394,1959.73,0.05744766485574105,12.776907157807816,2.1779128744550467,3.0253701761843512,0.15779139690664754
395,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,222,34113,9509.78,395,9509.78,0.278770368515984,65.1685226839065,13.709460243219938,17.84724789200966,3.925843825880908
396,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,222,34113,22643.8,396,22643.8,0.663781966628275,161.83928496840383,39.237877156988226,49.17086518672542,15.975880788636049
397,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,223,35284,2940.16,397,2940.16,0.08332799571932803,20.316525490392575,4.925734388930835,6.172673934797702,2.005535240329099
398,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,223,35284,7912.42,398,7912.42,0.2242483742005624,52.422842996961414,11.02815979716669,14.356677666436068,3.1580260843563486
399,1089,Stevens,Minnesota,222.4095129,37.91125157,52.66306618,2.746698187,223,35284,24431.6,399,24431.6,0.6924236300801095,154.00160228656696,26.25064643297965,36.465151455504646,1.9018787293769954
400,1083,Pope,Minnesota,243.8139225,59.11259891,74.07683194,24.06796447,224,24234,191.69,400,191.69,0.007909964475515589,1.928559465611111,0.4675785574335015,0.5859451091041386,0.1903767439556714
401,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,224,24234,24042.3,401,24042.3,0.9920900355244844,231.92221730283333,48.7893278332332,63.5149169169424,13.97132184964791
402,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,225,15897,15896.9,402,15896.9,1.0,233.7713403,49.17832665,64.02132331,14.08271563
403,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,226,30433,799.559,403,799.559,0.026272884844634543,6.141847503677774,1.292056512927272,1.6820248549247472,0.36999356604672495
404,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,226,30433,29633.3,404,29633.3,0.9737271151553656,224.12272919877168,44.2354734186219,58.87605041070828,10.183832319105939
405,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,227,15065,15064.7,405,15064.7,1.0,230.169958,45.42902496,60.46463069,10.45861018
406,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,228,34612,237.193,406,237.19299999999998,0.006852913670703678,1.681362039482,0.4163398729257833,0.5179608180370134,0.17588856425141194
407,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,228,34612,6435.3,407,6435.3,0.1859268837827397,43.46437681969339,9.14357302368416,11.903285138675574,2.618355432284382
408,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,228,34612,27939.5,408,27939.5,0.8072202025465566,185.79784011689242,36.671226729703776,48.80827143248454,8.44240142785508
409,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,229,26865,26864.7,409,26864.7,1.0,245.3499519,60.7537017,75.58256866,25.66624544
410,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,230,17174,8282.11,410,8282.11,0.4822349271562433,112.73270526078785,23.715506769728687,30.873318182844148,6.791177345995139
411,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,230,17174,8892.32,411,8892.32,0.5177650728437566,127.03363571771568,31.45614478622836,39.13401416796314,13.289085439867337
412,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,231,40793,14893.4,412,14893.4,0.3651014279585708,89.57761778825666,22.18126324443905,27.595303746542726,9.370782860479157
413,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,231,40793,25899.1,413,25899.1,0.6348985720414292,148.421090140681,31.223249365471965,40.64704674972167,8.941096043952514
414,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,232,38965,38965.3,414,38965.3,1.0,233.7713403,49.17832665,64.02132331,14.08271563
415,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,233,29691,29691.2,415,29691.2,1.0,233.7713403,49.17832665,64.02132331,14.08271563
416,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,234,11404,11403.7,416,11403.7,1.0,233.7713403,49.17832665,64.02132331,14.08271563
417,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,235,21817,21817.2,417,21817.2,1.0,233.7713403,49.17832665,64.02132331,14.08271563
418,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,236,16411,717.382,418,717.382,0.043713532803826116,10.72511317079781,2.6557589322168167,3.30398109451635,1.1219622619924925
419,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,236,16411,15693.6,419,15693.6,0.956286467196174,223.55236914720157,47.02856825474796,61.22272509334397,13.467110378341042
420,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,237,18283,18282.8,420,18282.8,1.0,245.3499519,60.7537017,75.58256866,25.66624544
421,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,238,16031,1588.11,421,1588.11,0.09906487488935506,23.158528579536345,4.871844776850086,6.342264383956101,1.395102461988315
422,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,238,16031,14442.9,422,14442.9,0.9009351251106448,221.0443896109172,54.73514384202429,68.094990951881,23.12362204660692
423,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,239,32663,32662.9,423,32662.9,1.0,245.3499519,60.7537017,75.58256866,25.66624544
424,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,240,23901,5816.95,424,5816.95,0.24337328226229896,59.711623096800174,14.785827792313611,18.394777816599774,6.246478396082564
425,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,240,23901,18084.4,425,18084.4,0.756626717737701,176.87764191233214,37.20963587702201,48.44024372126947,10.65535890396032
426,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,241,25165,94.5052,426,94.5052,0.003755361745576026,0.8778959485746551,0.184682406612852,0.2404232284595287,0.05288569155072758
427,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,241,25165,25070.9,427,25070.9,0.996244638254424,244.42857407635583,60.52554957273369,75.29872877302188,25.56985940372206
