ID,Generation,Cost,Reach Outlet NO3 kg/yr,N_reduction_kg,Reach Outlet Sediment tons/yr,S_reduction_ton,N_reduction_pct,S_reduction_pct,# PND Lake small,# PND Marsh small,# PND Marsh med,# PND Marsh large,# RES Marsh 50 ha,# RES Marsh 250 ha,# RES Marsh 500 ha,# RAMO area m^2,# RAMO sediment reduced Mg/yr,SWAT (1st) Outlet Average Daily FlowOut m^3/sec,SWAT (1st) WYLD m^3,SWAT (1st) LeSueur NO3 kg/yr,SWAT (1st) Reach Outlet NO3 kg/yr,SWAT (1st) Reach Outlet P kg/yr,SWAT (1st) Reach Outlet Sediment tons/yr,SWAT (1st) Sediment Transport Subbasin tons/yr,Point Source Sediment tons/yr,Point Source Mineral P kg/yr,Adjusted Point Source Sediment tons/yr,Adjusted Point Source Mineral P kg/yr,SWAT (2nd) Outlet Average Daily FlowOut m^3/sec,SWAT (2nd) WYLD m^3,SWAT (2nd) LeSueur NO3 kg/yr,SWAT (2nd) Reach Outlet P kg/yr,SWAT (2nd) Sediment Transport Subbasin tons/yr,SWAT (2nd) NO3 YIELD (SQ) kg/ha,SWAT (2nd) NO3 YIELD (LAT) kg/ha,SWAT (2nd) NO3 YIELD (TILE) kg/ha,SWAT (1st) HRU Sediment Transport HRU 1300 t/ha,SWAT (1st) HRU NO3 Leached HRU 1300 kg/ha,SWAT (2nd) HRU Sediment Transport HRU 1300 t/ha,SWAT (2nd) HRU NO3 Leached HRU 1300 kg/ha,Dominates,Superiors,RawFitness,Score
20010655,26,9577369.62,23701421.02,4182091.32,83603.6879,522291.208,15,86.2,0,1,2,0,1,6,0,3687174,8199.3554,225.086849,163709251.8,3404188.973,23701292.46,1216366.107,83350.4557,1222615.016,1023660.702,451434.368,1091200.503,481219.4311,225.086849,163709251.8,3404155.993,1220826.687,1222615.016,0.136,0.6359,10.6009,1657.842845,1254.542538,1657.842845,1254.542538,0,0,0,999999.5625
20020222,19,9733025.79,21614310.49,6269201.85,95967.8058,509927.0901,22.5,84.2,3,4,0,0,3,0,4,3744061,8325.8579,224.564142,163392271.8,3395716.992,21614735.49,1271445.638,91095.3422,1423233.891,1023660.702,451434.368,1081550.683,476963.8599,224.564142,163392271.8,3395685.554,1271462.869,1423233.891,0.1386,0.6302,10.5992,2068.833779,1255.238227,2068.833779,1255.238227,0,0,0,999999.5625
20015108,9,9759887.8,20006918.78,7876593.56,61473.147,544421.7489,28.2,89.9,1,2,2,0,6,6,0,3103998,6902.5175,225.405897,163818723,3403729.847,20006814.2,1198599.735,61471.0233,1222807.224,1023660.702,451434.368,1074606.66,473901.5458,225.405897,163818723,3403697.074,1195965.093,1222807.224,0.1361,0.6358,10.6013,1662.137167,1254.537009,1662.137167,1254.537009,0,0,0,999999.5625
20018359,28,10053297.71,16928202.63,10955309.71,99806.7371,506088.1588,39.3,83.5,0,0,2,0,29,0,1,3687174,8199.3554,224.859095,163822087.1,2292249.768,16927963.06,1188035.218,99846.474,1244640.332,1023660.702,451434.368,1018334.542,449085.5414,224.859095,163822087.1,2292231.872,1162213.268,1244640.332,0.1369,0.6366,10.6009,1723.938886,1254.417241,1723.938886,1254.417241,0,0,0,999999.5625
20012297,7,10056981.92,15648291.88,12235220.46,106169.5991,499725.2968,43.9,82.5,0,1,1,0,33,1,3,0,0,225.118584,163836725.9,2025665.389,15648028.95,1247388.498,106170.8865,1452665.048,1023660.702,451434.368,1005123.138,443259.3117,225.118584,163836725.9,2025661.892,1215825.514,1452665.048,0.1391,0.6363,10.5998,2140.350498,1254.7442,2140.350498,1254.7442,0,0,0,999999.5625
20006605,2,10126273.36,16930185.91,10953326.43,99780.5338,506114.3621,39.3,83.5,1,0,1,0,30,0,1,3687174,8199.3554,224.816338,163554128.1,2292132.225,16929961.12,1205275.404,99819.7613,1299346.841,1023660.702,451434.368,1019900.255,449776.0209,224.816338,163554128.1,2292114.353,1180084.751,1299346.841,0.1377,0.6307,10.6003,1836.809967,1255.080075,1836.809967,1255.080075,0,0,0,999999.5625
20012463,14,10205145.91,16926794.27,10956718.07,99800.9566,506093.9393,39.3,83.5,0,1,2,0,30,1,1,4530616,10074.9601,224.864405,163825547.4,2292236.285,16926502.9,1188618.096,99840.2601,1245582.532,1023660.702,451434.368,1017111.538,448546.1961,224.864405,163825547.4,2292218.561,1162305.055,1245582.532,0.137,0.6363,10.6016,1725.047861,1254.548132,1725.047861,1254.548132,0,0,0,999999.5625
20011382,27,10288418.45,16260492.73,11623019.61,99914.2756,505980.6203,41.7,83.5,0,0,1,0,31,0,2,3103998,6902.5175,225.016253,163845478,2179890.959,16260053.77,1188477.869,99913.3072,1267743.79,1023660.702,451434.368,1007441.747,444281.8189,225.016253,163845478,2179880.738,1157976.149,1267743.79,0.1365,0.6361,10.6,1757.665291,1252.773946,1757.665291,1252.773946,1,0,0,999999.5625
20024852,9,10314559.61,19982026.95,7901485.39,61485.8054,544409.0905,28.3,89.9,1,2,2,0,6,6,0,3469290,7714.8358,225.404763,163818109.1,3403236.835,19981971.58,1228366.972,61483.6597,1320490.286,1023660.702,451434.368,1073884.633,473583.1323,225.404763,163818109.1,3403204.386,1225465.26,1320490.286,0.1361,0.6353,10.6009,1817.146231,1253.734289,1817.146231,1253.734289,0,0,0,999999.5625
20007808,23,10321932.13,14110442.97,13773069.37,189426.127,416468.7689,49.4,68.7,1,1,1,0,66,1,0,2391490,5318.0774,223.621331,163697431.1,3162829.285,14110504.25,1210134.698,181138.3524,1381421.61,1023660.702,451434.368,1047519.225,461955.9866,223.657198,163720152.9,3162794.727,1196959.285,1380695.319,0.1375,0.6364,10.6028,1980.457285,1255.5318,1978.855317,1255.741018,0,0,0,999999.5625
20016073,20,10322112.59,16903038.76,10980473.58,99778.7273,506116.1686,39.4,83.5,0,1,0,0,30,1,1,3687174,8199.3554,224.806228,163738152.4,2279197.409,16902796.07,1186302.031,99817.8689,1243561.766,1023660.702,451434.368,1019147.859,449444.2144,224.806228,163738152.4,2279179.634,1160808.346,1243561.766,0.137,0.6355,10.5947,1723.053951,1254.274075,1723.053951,1254.274075,0,0,0,999999.5625
20021297,5,10326362.86,14786335.46,13097176.88,101865.195,504029.7009,47,83.2,2,3,1,0,31,1,1,0,0,224.526815,163475483.5,2291376.148,14786287.04,1204268.894,101865.1936,1380579.667,1023660.702,451434.368,1026925.895,452874.3277,224.526815,163475483.5,2291356.628,1182484.73,1380579.667,0.1373,0.6344,10.5979,1970.695652,1255.236206,1970.695652,1255.236206,1,0,0,999999.5625
20004208,18,10338693.54,16897691.98,10985820.36,99602.191,506292.7049,39.4,83.6,1,1,1,1,30,1,1,3687174,8199.3554,224.469472,163494521.3,2292249.768,16897413.58,1182453.574,99641.4814,1240693.725,1023660.702,451434.368,1017701.578,448806.404,224.469472,163494521.3,2292231.872,1156404.661,1240693.725,0.1365,0.6339,10.6016,1715.474128,1254.554158,1715.474128,1254.554158,0,0,0,999999.5625
20019728,27,10345906.73,12100539.55,15782972.79,104385.8035,501509.0924,56.6,82.8,0,1,1,0,51,1,0,0,0,224.885952,163746316.5,2388722.278,12100779.7,1201240.768,104385.743,1376929.519,1023660.702,451434.368,1030137.537,454290.662,224.885952,163746316.5,2388692.165,1179533.96,1376929.519,0.1374,0.636,10.5913,1973.335665,1254.366933,1973.335665,1254.366933,1,0,0,999999.5625
20021941,3,10361246.31,19942601.81,7940910.53,67026.5049,538868.391,28.5,88.9,2,2,2,0,6,6,0,0,0,225.316297,163778661.9,3402445.578,19942698.22,1235814.228,67024.2952,1353273.598,1023660.702,451434.368,1084561.081,478291.4457,225.316297,163778661.9,3402413.678,1237421.792,1353273.598,0.1365,0.6349,10.5879,1902.463523,1253.966973,1902.463523,1253.966973,0,0,0,999999.5625
20023616,15,10361266.88,15953183.13,11930329.21,63289.0725,542605.8234,42.8,89.6,3,3,1,0,7,3,2,0,0,225.502419,163574409.8,3400531.078,15953819.76,1230933.213,61968.6214,1380152.388,1023660.702,451434.368,1099245.798,484767.4057,225.502419,163574409.8,3400499.423,1238338.357,1380152.388,0.1373,0.6346,10.5947,1972.462923,1253.745906,1972.462923,1253.745906,1,0,0,999999.5625
20022426,23,10418493.99,11327300.3,16556212.04,104421.6989,501473.197,59.4,82.8,1,0,1,1,51,1,0,0,0,224.930331,163827481.5,2311194.155,11351204.96,1228288.575,104581.0771,1425669.003,1023660.702,451434.368,1031560.342,454918.1192,224.592633,163602263.6,2307749.636,1193900.623,1433241.664,0.1383,0.6348,10.5985,2091.948956,1256.27969,2100.559242,1254.684564,2,0,0,999999.5625
20021592,18,10489646.51,15667586.14,12215926.2,101632.0818,504262.8141,43.8,83.2,1,4,1,0,30,1,1,0,0,224.409409,163454025.8,2292240.158,15667174.05,1217913.934,101632.0815,1406566.74,1023660.702,451434.368,1027953.864,453327.662,224.409409,163454025.8,2292222.226,1196669.87,1406566.74,0.1374,0.6337,10.5955,2045.727452,1254.401824,2045.727452,1254.401824,1,0,0,999999.5625
20015742,6,10493760.04,19992703.53,7890808.81,61433.0442,544461.8517,28.3,89.9,2,2,2,0,6,6,0,3103998,6902.5175,225.323783,163785190.8,3403244.008,19992618.73,1197062.416,61430.9242,1217044.658,1023660.702,451434.368,1074662.468,473926.1573,225.323783,163785190.8,3403211.145,1194451.471,1217044.658,0.1356,0.6352,10.5988,1652.766884,1254.139632,1652.766884,1254.139632,0,0,0,999999.5625
20014949,2,10596341.4,13438025.95,14445486.39,102345.1591,503549.7368,51.8,83.1,0,2,0,1,31,2,2,0,0,224.967814,163733305.1,2291376.148,13438122.32,1203273.014,102345.1558,1384806.444,1023660.702,451434.368,1030011.278,454234.9815,224.967814,163733305.1,2291356.628,1182458.631,1384806.444,0.1375,0.6357,10.5992,1984.073009,1255.552489,1984.073009,1255.552489,1,0,0,999999.5625
20019846,3,10617826.89,11355367.72,16528144.62,97650.8459,508244.05,59.3,83.9,0,0,1,0,54,0,0,3103998,6902.5175,225.027333,163840658,2184324.452,11354494.21,1184937.866,97650.8323,1340967.724,1023660.702,451434.368,992368.4662,437634.5016,225.027333,163840658,2184317.034,1148134.396,1340967.724,0.1372,0.6367,10.5935,1888.123435,1254.770745,1888.123435,1254.770745,1,0,0,999999.5625
20024241,12,10699162.58,15978994.25,11904518.09,63176.4495,542718.4464,42.7,89.6,1,2,1,0,5,3,2,640063,1423.3405,225.340658,163475263.8,3400531.078,15979636.48,1227953.341,61856.0866,1380119.531,1023660.702,451434.368,1098514.619,484444.9557,225.340658,163475263.8,3400499.423,1235091.769,1380119.531,0.1374,0.6339,10.5905,1969.663524,1253.492296,1969.663524,1253.492296,1,0,0,999999.5625
20020930,19,10748733.52,15729569.77,12153942.57,93169.8066,512725.0893,43.6,84.6,1,3,1,0,30,0,1,3103998,6902.5175,224.462163,163484197.1,2292006.547,15728952.77,1176909.229,93169.8062,1267795.025,1023660.702,451434.368,1018128.848,448994.8302,224.462163,163484197.1,2291988.56,1151582.781,1267795.025,0.1364,0.6333,10.5942,1793.429145,1253.024591,1793.429145,1253.024591,1,0,0,999999.5625
20022822,11,10869969.27,19994262.39,7889249.95,61189.4183,544705.4776,28.3,89.9,1,4,1,0,6,6,0,3103998,6902.5175,224.924229,163437977,3400569.735,19994170.46,1193290.532,61187.2599,1218543.497,1023660.702,451434.368,1074393.559,473807.5684,224.924229,163437977,3400536.974,1190606.682,1218543.497,0.1358,0.6335,10.6001,1648.672489,1254.257629,1648.672489,1254.257629,0,0,0,999999.5625
20020502,1,10914551.15,10650975.92,17232536.42,104427.5039,501467.392,61.8,82.8,1,1,2,0,60,1,0,0,0,224.787848,163629280.5,1978096.434,10650232.04,1219662.125,104427.4647,1454257.034,1023660.702,451434.368,999696.9944,440866.3823,224.787848,163629280.5,1978099.861,1185781.235,1454257.034,0.139,0.6357,10.5961,2138.678523,1254.812746,2138.678523,1254.812746,2,0,0,999999.5625
20010392,15,10970707.99,19973505.39,7910006.95,61504.7081,544390.1878,28.4,89.8,0,1,1,0,6,6,0,3103998,6902.5175,225.449859,163838786,3403846.155,19973453.52,1194544.323,61502.5778,1215818.543,1023660.702,451434.368,1076334.352,474663.4582,225.449859,163838786,3403813.296,1192652.38,1215818.543,0.1352,0.636,10.598,1632.497171,1253.582272,1632.497171,1253.582272,0,0,0,999999.5625
20023492,10,11241417.02,15663681.47,12219830.87,93166.9396,512727.9563,43.8,84.6,1,3,1,0,31,0,1,3687174,8199.3554,224.468564,163483564.3,2292004.918,15663060.25,1175822.215,93166.9715,1265508.572,1023660.702,451434.368,1016963.866,448481.0731,224.468564,163483564.3,2291986.934,1150071.445,1265508.572,0.1363,0.6332,10.5938,1787.984012,1252.781008,1787.984012,1252.781008,1,0,0,999999.5625
20021272,4,11242861.08,10301219.55,17582292.79,104888.3962,501006.4997,63.1,82.7,2,2,0,0,69,0,0,0,0,224.766232,163707089.4,2184403.072,10300429.98,1219046.758,104888.3835,1454226.448,1023660.702,451434.368,1001543.263,441680.5869,224.766232,163707089.4,2184395.824,1185864.622,1454226.448,0.1392,0.6355,10.5944,2147.208836,1255.634671,2147.208836,1255.634671,1,0,0,999999.5625
20025302,27,11289504.62,9373708.928,18509803.41,105438.5165,500456.3794,66.4,82.6,1,0,0,0,77,0,0,0,0,224.844574,163828471.6,2184403.072,9372839.779,1203311.595,105438.5165,1433194.818,1023660.702,451434.368,1002088.77,441921.1555,224.844574,163828471.6,2184395.824,1169952.826,1433194.818,0.1382,0.6363,10.5972,2089.835903,1255.68815,2089.835903,1255.68815,1,0,0,999999.5625
20018538,6,11379572.78,15739225.57,12144286.77,93075.4681,512819.4278,43.6,84.6,1,3,1,0,30,0,1,3103998,6902.5175,224.472971,163491009.5,2291454.661,15738572.96,1165326.025,93075.6431,1233290.092,1023660.702,451434.368,1018210.243,449030.7255,224.472971,163491009.5,2291436.574,1140040.467,1233290.092,0.1363,0.634,10.5977,1708.79526,1253.799623,1708.79526,1253.799623,1,0,0,999999.5625
20024790,6,11380722.23,15743497.33,12140015.01,93024.1259,512870.77,43.5,84.6,2,3,1,0,30,0,1,3103998,6902.5175,224.382603,163452129.3,2291528.271,15742861.68,1168026.024,93024.1599,1242881.865,1023660.702,451434.368,1018186.927,449020.4431,224.382603,163452129.3,2291510.354,1142731.564,1242881.865,0.1363,0.6333,10.5967,1732.782012,1254.01396,1732.782012,1254.01396,1,0,0,999999.5625
20023048,20,11417979.06,19977163.06,7906349.28,61468.0047,544426.8912,28.4,89.9,1,2,2,1,6,6,0,3687174,8199.3554,225.388885,163810131.2,3403963.708,19977073.1,1226396.988,61465.9841,1310271.256,1023660.702,451434.368,1073409.226,473373.4782,225.388885,163810131.2,3403930.716,1223327.517,1310271.256,0.1369,0.6353,10.5946,1805.489817,1254.302187,1805.489817,1254.302187,0,0,0,999999.5625
20024100,6,11510740.68,19898026.36,7985485.98,61219.7336,544675.1623,28.6,89.9,2,3,2,0,6,6,1,3469290,7714.8358,225.370836,163769614.7,3403353.114,19897958.25,1228954.549,61217.4813,1326908.944,1023660.702,451434.368,1073890.498,473585.7186,225.370836,163769614.7,3403320.568,1226056.096,1326908.944,0.1369,0.6353,10.6013,1839.666256,1254.122552,1839.666256,1254.122552,0,0,0,999999.5625
20024862,9,11612917.57,15655305.41,12228206.93,93073.0443,512821.8516,43.9,84.6,1,3,1,0,30,0,2,3469290,7714.8358,224.548628,163490538.6,2288292.169,15654701.17,1193560.27,93073.0438,1335307.085,1023660.702,451434.368,1017750.914,448828.1612,224.548628,163490538.6,2288275.157,1168091.862,1335307.085,0.1358,0.6341,10.5975,1887.924057,1253.980897,1887.924057,1253.980897,1,0,0,999999.5625
20021225,2,11625604.17,12088094.39,15795417.95,97610.4175,508284.4784,56.6,83.9,0,1,1,0,51,2,0,3103998,6902.5175,224.897207,163747961.3,2389425.733,12087934.15,1193502.007,97610.4046,1344553.076,1023660.702,451434.368,1020562.669,450068.1451,224.897207,163747961.3,2389395.367,1167823.77,1344553.076,0.1374,0.6358,10.5981,1897.994212,1253.932713,1897.994212,1253.932713,1,0,0,999999.5625
20024039,4,11691090.06,11361981.02,16521531.32,97583.3704,508311.5255,59.3,83.9,2,1,1,0,54,0,0,3744061,8325.8579,224.885996,163722393.1,2178536.552,11361230.05,1209022.588,97583.3567,1403942.116,1023660.702,451434.368,990144.8873,436653.9032,224.885996,163722393.1,2178529.59,1171305.322,1403942.116,0.1378,0.6355,10.5976,2016.713571,1255.487619,2016.713571,1255.487619,1,0,0,999999.5625
20019446,15,11772646.76,17845862.24,10037650.1,52174.2378,553720.6581,36,91.4,1,1,2,0,5,9,0,3744061,8325.8579,225.555057,163735449.8,3398661.826,17845865.46,1233539.008,52154.8287,1359693.099,1023660.702,451434.368,1080873.199,476665.0896,225.555057,163735449.8,3398630.154,1233508.901,1359693.099,0.1379,0.6345,10.6026,1927.928911,1254.194778,1927.928911,1254.194778,0,0,0,999999.5625
20023235,28,11976771.57,15731260.93,12152251.41,92845.7755,513049.1204,43.6,84.7,1,3,2,0,30,0,1,3103998,6902.5175,224.033199,163084076.2,2291894.786,15730610.82,1160739.048,92845.9438,1229644.548,1023660.702,451434.368,1018005.906,448940.6126,224.033199,163084076.2,2291877.381,1135366.378,1229644.548,0.1343,0.6329,10.5989,1680.601164,1254.353478,1680.601164,1254.353478,1,0,0,999999.5625
20004509,2,11993599.44,13465479.5,14418032.84,93771.6414,512123.2545,51.7,84.5,1,2,1,1,31,2,2,3103998,6902.5175,224.710688,163491396.6,2292006.547,13453567.13,1160255.25,93639.2097,1240312.3,1023660.702,451434.368,1018259.692,449052.5328,224.972404,163663761,2295220.196,1141411.978,1236721.302,0.1373,0.6345,10.6115,1718.004827,1254.843685,1711.92432,1256.177495,1,0,0,999999.5625
20025074,18,12016060.04,13413042.65,14470469.69,93884.2946,512010.6013,51.9,84.5,1,1,1,0,32,2,2,3744061,8325.8579,225.134169,163831933.8,2286346.894,13412861.96,1209024.293,93884.2903,1375466.978,1023660.702,451434.368,1016678.596,448355.2689,225.134169,163831933.8,2286329.358,1182678.297,1375466.978,0.1385,0.6358,10.601,1972.649299,1253.583197,1972.649299,1253.583197,1,0,0,999999.5625
20019125,2,12016882.92,13460961.66,14422550.68,93859.8382,512035.0577,51.7,84.5,0,1,0,1,31,2,2,4530616,10074.9601,225.11334,163826635.8,2292236.285,13460770.7,1171005.206,93859.8867,1245292.121,1023660.702,451434.368,1017117.242,448548.712,225.11334,163826635.8,2292218.561,1144976.656,1245292.121,0.1368,0.6356,10.6,1726.220923,1254.579731,1726.220923,1254.579731,1,0,0,999999.5625
20020453,28,12039217.37,10544405.75,17339106.59,96740.2269,509154.669,62.2,84,0,2,2,0,61,2,0,3744061,8325.8579,223.16455,163739363.8,2059287.017,10543194.48,1196749.767,96740.212,1421101.288,1023660.702,451434.368,987334.6776,435414.6004,223.16455,163739363.8,2059287.586,1157661.796,1421101.288,0.1387,0.6351,10.6031,2065.936079,1254.694589,2065.936079,1254.694589,2,0,0,999999.5625
20011186,19,12072034.12,9377857.966,18505654.37,105412.1687,500482.7272,66.4,82.6,1,0,0,1,77,0,0,2391490,5318.0774,224.792209,163798077.8,2183658.262,9376935.934,1183431.365,105412.1687,1383315.82,1023660.702,451434.368,997790.841,440025.7689,224.792209,163798077.8,2183647.773,1148441.12,1383315.82,0.1375,0.6356,10.6,1985.141669,1254.373381,1985.141669,1254.373381,1,0,0,999999.5625
20013402,24,12141551.01,17388736.29,10494776.05,57861.3007,548033.5952,37.6,90.5,0,2,1,1,9,12,0,0,0,223.89752,163754132.6,3238978.627,17388804.12,1247860.271,57839.7355,1453443.792,1023660.702,451434.368,1081029.562,476734.0457,223.89752,163754132.6,3238961.767,1248050.704,1453443.792,0.1389,0.6356,10.5992,2135.085614,1255.251716,2135.085614,1255.251716,0,0,0,999999.5625
20006581,1,12186023.85,9977322.478,17906189.86,103570.1583,502324.7376,64.2,82.9,1,3,0,0,70,1,0,0,0,223.079969,163605625.7,1831909.586,9975785.032,1201257.958,103570.1231,1451012.422,1023660.702,451434.368,970420.3248,427955.3707,223.079969,163605625.7,1831911.25,1155606.764,1451012.422,0.1388,0.6334,10.5948,2128.423136,1255.412101,2128.423136,1255.412101,2,0,0,999999.5625
20018429,2,12210455.23,13408975.79,14474536.55,93898.687,511996.2089,51.9,84.5,0,1,1,0,32,1,2,3103998,6902.5175,225.158542,163840310.4,2291454.661,13409168.75,1163075.743,93898.6825,1239139.63,1023660.702,451434.368,1018473.825,449146.965,225.158542,163840310.4,2291436.574,1137474.117,1239139.63,0.137,0.6362,10.5995,1717.077809,1253.898992,1717.077809,1253.898992,1,0,0,999999.5625
20018904,22,12253891.54,15397054.24,12486458.1,78708.8436,527186.0523,44.8,87,0,3,0,0,29,5,2,3103998,6902.5175,225.000875,163683373.4,3403827.355,15392683.71,1232778.492,73439.8634,1386639.505,1023660.702,451434.368,1065138.51,469726.0919,225.207995,163828092.5,3403794.577,1231379.598,1382390.836,0.139,0.6364,10.6101,1980.126193,1255.004811,1974.433516,1255.963111,2,0,0,999999.5625
20025319,28,12391538.36,15728271.07,12155241.27,93060.6027,512834.2932,43.6,84.6,1,3,2,0,30,0,1,4530616,10074.9601,224.426013,163462137.7,2292006.547,15727586.55,1178531.016,93060.6603,1274300.333,1023660.702,451434.368,1013133.024,446791.672,224.426013,163462137.7,2291988.56,1151254.411,1274300.333,0.1364,0.6338,10.5923,1798.073111,1253.092457,1798.073111,1253.092457,1,1,2,999997.5625
20023377,5,12448374.83,9541297.134,18342215.21,97358.5434,508536.3525,65.8,83.9,0,1,1,0,66,2,0,3103998,6902.5175,225.330171,163842962.3,1748393.509,9539630.543,1143915.566,97358.4345,1240468.276,1023660.702,451434.368,965236.3075,425669.2194,225.330171,163842962.3,1748394.045,1095971.319,1240468.276,0.1371,0.6369,10.6029,1712.994914,1255.114447,1712.994914,1255.114447,2,0,0,999999.5625
20022953,16,12500114.79,17399603.11,10483909.23,57856.6848,548038.2111,37.6,90.5,0,2,1,1,9,12,0,0,0,223.894474,163753980.8,3238961.966,17399663.56,1247487.133,57835.1091,1453067.194,1023660.702,451434.368,1081022.184,476730.7923,223.894474,163753980.8,3238945.148,1247675.251,1453067.194,0.1389,0.6354,10.6009,2135.720821,1255.080973,2135.720821,1255.080973,0,0,0,999999.5625
20015552,27,12551052.86,10923380.83,16960131.51,96683.4669,509211.429,60.8,84,1,0,1,1,66,0,0,3103998,6902.5175,224.952809,163582793.1,1804358.625,10921734.86,1148465.439,96683.4156,1233187.003,1023660.702,451434.368,962782.2137,424586.9639,224.952809,163582793.1,1804359.282,1099366.065,1233187.003,0.1366,0.6346,10.5966,1691.111884,1254.358676,1691.111884,1254.358676,2,0,0,999999.5625
20024962,13,12574383.48,17761138.01,10122374.33,52784.5583,553110.3376,36.3,91.3,1,0,0,0,3,10,0,3103998,6902.5175,225.811062,163819355.1,3405353.555,17783052.72,1234372.909,52879.9829,1343800.161,1023660.702,451434.368,1072219.775,472848.9289,225.563595,163662292.3,3397204.349,1218041.322,1351025.366,0.1351,0.6346,10.5943,1864.284306,1254.741975,1875.151171,1253.147109,0,0,0,999999.5625
20023483,10,12668551.07,14209571.74,13673940.6,93349.108,512545.7879,49,84.6,2,1,1,1,32,0,2,3103998,6902.5175,224.741264,163560225.3,2291982.712,14209303.57,1189673.381,93349.1028,1326748.252,1023660.702,451434.368,1018516.156,449165.6334,224.741264,163560225.3,2291964.745,1164244.747,1326748.252,0.136,0.6348,10.5966,1853.846146,1253.71719,1853.846146,1253.71719,1,0,0,999999.5625
20019441,15,12834830.24,14544051.49,13339460.85,58054.5201,547840.3758,47.8,90.4,2,4,1,1,30,2,1,0,0,224.407464,163361659.4,2289077.624,14543608.11,1194442.687,58054.518,1371698.65,1023660.702,451434.368,1025848.523,452399.2068,224.407464,163361659.4,2289058.962,1172384.212,1371698.65,0.1361,0.6339,10.5988,1952.632247,1254.701099,1952.632247,1254.701099,1,0,0,999999.5625
20020003,10,12895561.44,9328130.829,18555381.51,104741.2808,501153.6151,66.5,82.7,0,2,1,1,86,0,0,0,0,221.927134,163706732,2314200.611,9327497.557,1187047.385,104741.2808,1436048.043,1023660.702,451434.368,1022854.524,451078.8535,221.927134,163706732,2314183.504,1162100.626,1436048.043,0.1385,0.6355,10.6015,2107.074633,1255.07772,2107.074633,1255.07772,1,0,0,999999.5625
20019307,10,12905821.42,9384694.439,18498817.9,98461.2884,507433.6075,66.3,83.7,1,0,0,2,77,0,0,3103998,6902.5175,224.683477,163751841.6,2184324.452,9383626.933,1166865.728,98461.2884,1327624.204,1023660.702,451434.368,991962.7267,437455.5705,224.683477,163751841.6,2184317.034,1129338.514,1327624.204,0.1367,0.636,10.6024,1855.083786,1255.356882,1855.083786,1255.356882,2,0,0,999999.5625
20022046,8,12938492.03,14554667.93,13328844.41,55866.7852,550028.1107,47.8,90.8,1,1,2,0,30,4,2,3744061,8325.8579,224.877828,163594436.7,2174252.104,14554037.36,1218689.607,55866.7715,1397210.393,1023660.702,451434.368,992519.4902,437701.1032,224.877828,163594436.7,2174242.176,1182189.463,1397210.393,0.1376,0.634,10.6013,1980.312095,1253.907261,1980.312095,1253.907261,1,0,0,999999.5625
20023109,23,13002029.55,14139722.35,13743789.99,93510.0338,512384.8621,49.3,84.6,1,3,2,0,32,0,2,3103998,6902.5175,225.019534,163801403.2,2183648.21,14139285.55,1191393.053,93510.029,1334906.269,1023660.702,451434.368,1011951.513,446270.6252,225.019534,163801403.2,2183640.802,1163216.756,1334906.269,0.1362,0.6347,10.5974,1876.768989,1252.885523,1876.768989,1252.885523,1,0,0,999999.5625
20018762,16,13013198.19,9316504.014,18567008.33,104795.2631,501099.6328,66.6,82.7,0,2,1,0,86,0,0,0,0,222.037282,163752819,2314216.116,9315845.041,1192156.42,104795.2631,1453089.746,1023660.702,451434.368,1023325.723,451286.6521,222.037282,163752819,2314198.98,1167408.065,1453089.746,0.139,0.6352,10.5985,2145.144464,1254.801369,2145.144464,1254.801369,1,0,0,999999.5625
20025261,26,13041582.45,9158905.814,18724606.53,105549.2142,500345.6817,67.2,82.6,1,2,0,1,78,1,0,0,0,224.735327,163780934.6,2183658.262,9158141.5,1180062.645,105549.2142,1370306.967,1023660.702,451434.368,1001457.543,441642.7844,224.735327,163780934.6,2183647.773,1146325.253,1370306.967,0.1383,0.635,10.6014,1970.155564,1254.631653,1970.155564,1254.631653,1,0,0,999999.5625
20007010,19,13065076.45,9222426.185,18661086.16,105078.7049,500816.191,66.9,82.7,2,4,1,0,84,1,0,0,0,222.873573,163207296.7,2385653.751,9221386.903,1168532.542,105078.7049,1384113.148,1023660.702,451434.368,1002881.05,442270.5509,222.873573,163207296.7,2385657.411,1135157.16,1384113.148,0.1357,0.6357,10.6014,1986.736842,1255.214942,1986.736842,1255.214942,1,0,0,999999.5625
20020074,12,13079911.7,13454457.15,14429055.19,93846.6317,512048.2642,51.7,84.5,0,2,0,1,31,2,2,3687174,8199.3554,225.089758,163813007.9,2282353.054,13454318.82,1168954.864,93846.6785,1241764.659,1023660.702,451434.368,1019018.438,449387.1393,225.089758,163813007.9,2282335.822,1143663.193,1241764.659,0.1368,0.635,10.5975,1720.908566,1253.495682,1720.908566,1253.495682,1,0,0,999999.5625
20019733,27,13080525.15,13413495.34,14470017,93659.4274,512235.4685,51.9,84.5,0,3,1,0,33,2,2,3687174,8199.3554,224.744447,163553626.4,2292267.936,13413728.9,1161568.292,93659.4283,1240516.163,1023660.702,451434.368,1016923.544,448463.2912,224.744447,163553626.4,2292249.895,1135396.344,1240516.163,0.1372,0.6344,10.6008,1720.788863,1253.871405,1720.788863,1253.871405,1,0,0,999999.5625
