id,PROBY            
6946161348.0000000,.5418003             
6946161348.0000000,.5891821             
6946161348.0000000,.4108179             
6946161348.0000000,.8143575             
6946161348.0000000,.1856425             
6946161348.0000000,.6518897             
6946161348.0000000,.3481103             
6946161348.0000000,.4849416             
6946161348.0000000,.5150584             
6946157221.0000000,.7055859             
6946157221.0000000,.2944141             
6946157221.0000000,.6757775             
6946157221.0000000,.3242225             
6946157221.0000000,.7455249             
6946157221.0000000,.2544751             
6946157221.0000000,.5043786             
6946157221.0000000,.4956214             
6946157221.0000000,.6673281             
6946157221.0000000,.3326719             
6946157221.0000000,.8348077             
6946157221.0000000,.1651923             
6946157221.0000000,.7794485             
6946157221.0000000,.2205515             
6946157221.0000000,.5158389             
6946157221.0000000,.4841611             
6946154289.0000000,.5891118             
6946154289.0000000,.4108882             
6946154289.0000000,.4079396             
6946154289.0000000,.5920604             
6946154289.0000000,.6856370             
6946154289.0000000,.3143630             
6946154289.0000000,.3533859             
6946154289.0000000,.6466141             
6946154289.0000000,.5419952             
6946154289.0000000,.4580048             
6946154289.0000000,.7610259             
6946154289.0000000,.2389741             
6946154289.0000000,.5615174             
6946154289.0000000,.4384826             
6946154289.0000000,.4156198             
6946154289.0000000,.5843802             
6946149478.0000000,.5788004             
6946149478.0000000,.4211996             
6946149478.0000000,.3833608             
6946149478.0000000,.6166392             
6946149478.0000000,.6485130             
6946149478.0000000,.3514870             
6946149478.0000000,.2771581             
6946149478.0000000,.7228419             
6946149478.0000000,.5285564             
6946149478.0000000,.4714436             
6946149478.0000000,.7139117             
6946149478.0000000,.2860883             
6946149478.0000000,.5421815             
6946149478.0000000,.4578185             
6946149478.0000000,.3613740             
6946149478.0000000,.6386260             
6946147157.0000000,.6414039             
6946147157.0000000,.3585961             
6946147157.0000000,.5271914             
6946147157.0000000,.4728086             
6946147157.0000000,.7337630             
6946147157.0000000,.2662370             
6946147157.0000000,.4714524             
6946147157.0000000,.5285476             
6946147157.0000000,.5956598             
6946147157.0000000,.4043402             
6946147157.0000000,.8202665             
6946147157.0000000,.1797335             
6946147157.0000000,.6635067             
6946147157.0000000,.3364933             
6946147157.0000000,.4936520             
6946147157.0000000,.5063480             
6946144634.0000000,0                    
6946144634.0000000,0                    
6946144634.0000000,0                    
6946144634.0000000,0                    
6946144634.0000000,0                    
6946144634.0000000,0                    
6946144634.0000000,0                    
6946144634.0000000,0                    
6946144634.0000000,0                    
6946144634.0000000,0                    
6946144634.0000000,0                    
6946144634.0000000,0                    
6946144634.0000000,0                    
6946144634.0000000,0                    
6946144634.0000000,0                    
6946144634.0000000,0                    
6945891488.0000000,.6220880             
6945891488.0000000,.3779120             
6945891488.0000000,.4860345             
6945891488.0000000,.5139655             
6945891488.0000000,.7159784             
6945891488.0000000,.2840216             
6945891488.0000000,.4309212             
6945891488.0000000,.5690788             
6945891488.0000000,.5776997             
6945891488.0000000,.4223003             
6945891488.0000000,.8015909             
6945891488.0000000,.1984091             
6945891488.0000000,.6298379             
6945891488.0000000,.3701621             
6945891488.0000000,.4679627             
6945891488.0000000,.5320373             
6945889965.0000000,.6574031             
6945889965.0000000,.3425969             
6945889965.0000000,.5645433             
6945889965.0000000,.4354567             
6945889965.0000000,.6729163             
6945889965.0000000,.3270837             
6945889965.0000000,.3252499             
6945889965.0000000,.6747501             
6945889965.0000000,.6151528             
6945889965.0000000,.3848472             
6945889965.0000000,.7442393             
6945889965.0000000,.2557607             
6945889965.0000000,.6934503             
6945889965.0000000,.3065497             
6945889965.0000000,.3958414             
6945889965.0000000,.6041586             
6945887634.0000000,.4720208             
6945887634.0000000,.5279792             
6945887634.0000000,.1778029             
6945887634.0000000,.8221971             
6945887634.0000000,.5636902             
6945887634.0000000,.4363098             
6945887634.0000000,.1413226             
6945887634.0000000,.8586774             
6945887634.0000000,.4159995             
6945887634.0000000,.5840005             
6945887634.0000000,.5986173             
6945887634.0000000,.4013827             
6945887634.0000000,.3274872             
6945887634.0000000,.6725128             
6945887634.0000000,.2466028             
6945887634.0000000,.7533972             
6945886504.0000000,.5598451             
6945886504.0000000,.4401549             
6945886504.0000000,.3433546             
6945886504.0000000,.6566454             
6945886504.0000000,.6541102             
6945886504.0000000,.3458898             
6945886504.0000000,.2919988             
6945886504.0000000,.7080012             
6945886504.0000000,.5078338             
6945886504.0000000,.4921662             
6945886504.0000000,.7230521             
6945886504.0000000,.2769479             
6945886504.0000000,.5030351             
6945886504.0000000,.4969649             
6945886504.0000000,.3717987             
6945886504.0000000,.6282013             
6945885329.0000000,.6534107             
6945885329.0000000,.3465893             
6945885329.0000000,.5590595             
6945885329.0000000,.4409405             
6945885329.0000000,.7459499             
6945885329.0000000,.2540501             
6945885329.0000000,.5039772             
6945885329.0000000,.4960228             
6945885329.0000000,.6116321             
6945885329.0000000,.3883679             
6945885329.0000000,.8349283             
6945885329.0000000,.1650717             
6945885329.0000000,.6887930             
6945885329.0000000,.3112070             
6945885329.0000000,.5162959             
6945885329.0000000,.4837041             
6945884181.0000000,.5942493             
6945884181.0000000,.4057507             
6945884181.0000000,.4186894             
6945884181.0000000,.5813106             
6945884181.0000000,.6833232             
6945884181.0000000,.3166768             
6945884181.0000000,.3503679             
6945884181.0000000,.6496321             
6945884181.0000000,.5468953             
6945884181.0000000,.4531047             
6945884181.0000000,.7588870             
6945884181.0000000,.2411130             
6945884181.0000000,.5725427             
6945884181.0000000,.4274573             
6945884181.0000000,.4135743             
6945884181.0000000,.5864257             
6945880499.0000000,.5987784             
6945880499.0000000,.4012216             
6945880499.0000000,.4275639             
6945880499.0000000,.5724361             
6945880499.0000000,.6825044             
6945880499.0000000,.3174956             
6945880499.0000000,.3518017             
6945880499.0000000,.6481983             
6945880499.0000000,.5496101             
6945880499.0000000,.4503899             
6945880499.0000000,.7596647             
6945880499.0000000,.2403353             
6945880499.0000000,.5806796             
6945880499.0000000,.4193204             
6945880499.0000000,.4132462             
6945880499.0000000,.5867538             
6945876874.0000000,.5842815             
6945876874.0000000,.4157185             
6945876874.0000000,.3980820             
6945876874.0000000,.6019180             
6945876874.0000000,.6800002             
6945876874.0000000,.3199998             
6945876874.0000000,.3431336             
6945876874.0000000,.6568664             
6945876874.0000000,.5342016             
6945876874.0000000,.4657984             
6945876874.0000000,.7544554             
6945876874.0000000,.2455446             
6945876874.0000000,.5537495             
6945876874.0000000,.4462505             
6945876874.0000000,.4091175             
6945876874.0000000,.5908825             
6945874059.0000000,.6450803             
6945874059.0000000,.3549197             
6945874059.0000000,.5390201             
6945874059.0000000,.4609799             
6945874059.0000000,.7296408             
6945874059.0000000,.2703592             
6945874059.0000000,.4648333             
6945874059.0000000,.5351667             
6945874059.0000000,.6035914             
6945874059.0000000,.3964086             
6945874059.0000000,.8172281             
6945874059.0000000,.1827719             
6945874059.0000000,.6737059             
6945874059.0000000,.3262941             
6945874059.0000000,.4899767             
6945874059.0000000,.5100233             
6945872667.0000000,.6414404             
6945872667.0000000,.3585596             
6945872667.0000000,.5282496             
6945872667.0000000,.4717504             
6945872667.0000000,.7215071             
6945872667.0000000,.2784929             
6945872667.0000000,.4452361             
6945872667.0000000,.5547639             
6945872667.0000000,.5965144             
6945872667.0000000,.4034856             
6945872667.0000000,.8080492             
6945872667.0000000,.1919508             
6945872667.0000000,.6657836             
6945872667.0000000,.3342164             
6945872667.0000000,.4768753             
6945872667.0000000,.5231247             
6945870973.0000000,.6001260             
6945870973.0000000,.3998740             
6945870973.0000000,.4322295             
6945870973.0000000,.5677705             
6945870973.0000000,.6954525             
6945870973.0000000,.3045475             
6945870973.0000000,.3770034             
6945870973.0000000,.6229966             
6945870973.0000000,.5524590             
6945870973.0000000,.4475410             
6945870973.0000000,.7737952             
6945870973.0000000,.2262048             
6945870973.0000000,.5831958             
6945870973.0000000,.4168042             
6945870973.0000000,.4313050             
6945870973.0000000,.5686950             
6945868936.0000000,.5623790             
6945868936.0000000,.4376210             
6945868936.0000000,.3507464             
6945868936.0000000,.6492536             
6945868936.0000000,.6588387             
6945868936.0000000,.3411613             
6945868936.0000000,.2987881             
6945868936.0000000,.7012119             
6945868936.0000000,.5127872             
6945868936.0000000,.4872128             
6945868936.0000000,.7282159             
6945868936.0000000,.2717841             
6945868936.0000000,.5096689             
6945868936.0000000,.4903311             
6945868936.0000000,.3766460             
6945868936.0000000,.6233540             
6945867319.0000000,.5568270             
6945867319.0000000,.4431730             
6945867319.0000000,.3410007             
6945867319.0000000,.6589993             
6945867319.0000000,.6535294             
6945867319.0000000,.3464706             
6945867319.0000000,.2891385             
6945867319.0000000,.7108615             
6945867319.0000000,.5074830             
6945867319.0000000,.4925170             
6945867319.0000000,.7212044             
6945867319.0000000,.2787956             
6945867319.0000000,.5007076             
6945867319.0000000,.4992924             
6945867319.0000000,.3691905             
6945867319.0000000,.6308095             
6945865748.0000000,.5188704             
6945865748.0000000,.4811296             
6945865748.0000000,.2600859             
6945865748.0000000,.7399141             
6945865748.0000000,.5904011             
6945865748.0000000,.4095989             
6945865748.0000000,.1765181             
6945865748.0000000,.8234819             
6945865748.0000000,.4677871             
6945865748.0000000,.5322129             
6945865748.0000000,.6343322             
6945865748.0000000,.3656678             
6945865748.0000000,.4216018             
6945865748.0000000,.5783982             
6945865748.0000000,.2814448             
6945865748.0000000,.7185552             
6945771977.0000000,.6541407             
6945771977.0000000,.3458593             
6945771977.0000000,.5614330             
6945771977.0000000,.4385670             
6945771977.0000000,.7319328             
6945771977.0000000,.2680672             
6945771977.0000000,.4677037             
6945771977.0000000,.5322963             
6945771977.0000000,.6138465             
6945771977.0000000,.3861535             
6945771977.0000000,.8191046             
6945771977.0000000,.1808954             
6945771977.0000000,.6921690             
6945771977.0000000,.3078310             
6945771977.0000000,.4914797             
6945771977.0000000,.5085203             
6945762450.0000000,.6045019             
6945762450.0000000,.3954981             
6945762450.0000000,.4431088             
6945762450.0000000,.5568912             
6945762450.0000000,.6995768             
6945762450.0000000,.3004232             
6945762450.0000000,.3880458             
6945762450.0000000,.6119542             
6945762450.0000000,.5573827             
6945762450.0000000,.4426173             
6945762450.0000000,.7796856             
6945762450.0000000,.2203144             
6945762450.0000000,.5922467             
6945762450.0000000,.4077533             
6945762450.0000000,.4385671             
6945762450.0000000,.5614329             
6945759082.0000000,.6058737             
6945759082.0000000,.3941263             
6945759082.0000000,.4477331             
6945759082.0000000,.5522669             
6945759082.0000000,.6858043             
6945759082.0000000,.3141957             
6945759082.0000000,.3563648             
6945759082.0000000,.6436352             
6945759082.0000000,.5606623             
6945759082.0000000,.4393377             
6945759082.0000000,.7619774             
6945759082.0000000,.2380226             
6945759082.0000000,.5990176             
6945759082.0000000,.4009824             
6945759082.0000000,.4180912             
6945759082.0000000,.5819088             
6945753660.0000000,0                    
6945753660.0000000,0                    
6945753660.0000000,.5605470             
6945753660.0000000,.4394530             
6945753660.0000000,0                    
6945753660.0000000,0                    
6945753660.0000000,0                    
6945753660.0000000,0                    
6945753660.0000000,0                    
6945753660.0000000,0                    
6945753660.0000000,.8227807             
6945753660.0000000,.1772193             
6945753660.0000000,0                    
6945753660.0000000,0                    
6945753660.0000000,0                    
6945753660.0000000,0                    
6945749841.0000000,.6714552             
6945749841.0000000,.3285448             
6945749841.0000000,.6001732             
6945749841.0000000,.3998268             
6945749841.0000000,.7157523             
6945749841.0000000,.2842477             
6945749841.0000000,.4301294             
6945749841.0000000,.5698706             
6945749841.0000000,.6333001             
6945749841.0000000,.3666999             
6945749841.0000000,.8014624             
6945749841.0000000,.1985376             
6945749841.0000000,.7227306             
6945749841.0000000,.2772694             
6945749841.0000000,.4667504             
6945749841.0000000,.5332496             
6945491577.0000000,.6174427             
6945491577.0000000,.3825573             
6945491577.0000000,.4720927             
6945491577.0000000,.5279073             
6945491577.0000000,.7118588             
6945491577.0000000,.2881412             
6945491577.0000000,.4156829             
6945491577.0000000,.5843171             
6945491577.0000000,.5711337             
6945491577.0000000,.4288663             
6945491577.0000000,.7941977             
6945491577.0000000,.2058023             
6945491577.0000000,.6171632             
6945491577.0000000,.3828368             
6945491577.0000000,.4586197             
6945491577.0000000,.5413803             
6945489960.0000000,0                    
6945489960.0000000,0                    
6945489960.0000000,0                    
6945489960.0000000,0                    
6945489960.0000000,0                    
6945489960.0000000,0                    
6945489960.0000000,0                    
6945489960.0000000,0                    
6945489960.0000000,0                    
6945489960.0000000,0                    
6945489960.0000000,0                    
6945489960.0000000,0                    
6945489960.0000000,0                    
6945489960.0000000,0                    
6945489960.0000000,0                    
6945489960.0000000,0                    
6945488925.0000000,.6785427             
6945488925.0000000,.3214573             
6945488925.0000000,.6170189             
6945488925.0000000,.3829811             
6945488925.0000000,.7284956             
6945488925.0000000,.2715044             
6945488925.0000000,.4594618             
6945488925.0000000,.5405382             
6945488925.0000000,.6394962             
6945488925.0000000,.3605038             
6945488925.0000000,.8147780             
6945488925.0000000,.1852220             
6945488925.0000000,.7357818             
6945488925.0000000,.2642182             
6945488925.0000000,.4859921             
6945488925.0000000,.5140079             
6945484811.0000000,.5874880             
6945484811.0000000,.4125120             
6945484811.0000000,.4044186             
6945484811.0000000,.5955814             
6945484811.0000000,.6646072             
6945484811.0000000,.3353928             
6945484811.0000000,.3078000             
6945484811.0000000,.6922000             
6945484811.0000000,.5405406             
6945484811.0000000,.4594594             
6945484811.0000000,.7342605             
6945484811.0000000,.2657395             
6945484811.0000000,.5605337             
6945484811.0000000,.4394663             
6945484811.0000000,.3855467             
6945484811.0000000,.6144533             
6945483564.0000000,.5821502             
6945483564.0000000,.4178498             
6945483564.0000000,.3943223             
6945483564.0000000,.6056777             
6945483564.0000000,.6797613             
6945483564.0000000,.3202387             
6945483564.0000000,.3404691             
6945483564.0000000,.6595309             
6945483564.0000000,.5338061             
6945483564.0000000,.4661939             
6945483564.0000000,.7535644             
6945483564.0000000,.2464356             
6945483564.0000000,.5493516             
6945483564.0000000,.4506484             
6945483564.0000000,.4066093             
6945483564.0000000,.5933907             
6945482225.0000000,.6800121             
6945482225.0000000,.3199879             
6945482225.0000000,.6152085             
6945482225.0000000,.3847915             
6945482225.0000000,.7570948             
6945482225.0000000,.2429052             
6945482225.0000000,.5334587             
6945482225.0000000,.4665413             
6945482225.0000000,.6393634             
6945482225.0000000,.3606366             
6945482225.0000000,.8468319             
6945482225.0000000,.1531681             
6945482225.0000000,.7333420             
6945482225.0000000,.2666580             
6945482225.0000000,.5329730             
6945482225.0000000,.4670270             
6945479131.0000000,.5567907             
6945479131.0000000,.4432093             
6945479131.0000000,.3359993             
6945479131.0000000,.6640007             
6945479131.0000000,.6464339             
6945479131.0000000,.3535661             
6945479131.0000000,.2728221             
6945479131.0000000,.7271779             
6945479131.0000000,.5053528             
6945479131.0000000,.4946472             
6945479131.0000000,.7110163             
6945479131.0000000,.2889837             
6945479131.0000000,.4966010             
6945479131.0000000,.5033990             
6945479131.0000000,.3583529             
6945479131.0000000,.6416471             
6945473463.0000000,.7864243             
6945473463.0000000,.2135757             
6945473463.0000000,.8044258             
6945473463.0000000,.1955742             
6945473463.0000000,.7324769             
6945473463.0000000,.2675231             
6945473463.0000000,.4683613             
6945473463.0000000,.5316387             
6945473463.0000000,.7587911             
6945473463.0000000,.2412089             
6945473463.0000000,.8192189             
6945473463.0000000,.1807811             
6945473463.0000000,.8688605             
6945473463.0000000,.1311395             
6945473463.0000000,.4919175             
6945473463.0000000,.5080825             
6945471288.0000000,.5346761             
6945471288.0000000,.4653239             
6945471288.0000000,.2903762             
6945471288.0000000,.7096238             
6945471288.0000000,.6238784             
6945471288.0000000,.3761216             
6945471288.0000000,.2328014             
6945471288.0000000,.7671986             
6945471288.0000000,.4821886             
6945471288.0000000,.5178114             
6945471288.0000000,.6819692             
6945471288.0000000,.3180308             
6945471288.0000000,.4527931             
6945471288.0000000,.5472069             
6945471288.0000000,.3268995             
6945471288.0000000,.6731005             
6945357761.0000000,.6813976             
6945357761.0000000,.3186024             
6945357761.0000000,.6163591             
6945357761.0000000,.3836409             
6945357761.0000000,.7296323             
6945357761.0000000,.2703677             
6945357761.0000000,.4586184             
6945357761.0000000,.5413816             
6945357761.0000000,.6395378             
6945357761.0000000,.3604622             
6945357761.0000000,.8144449             
6945357761.0000000,.1855551             
6945357761.0000000,.7356058             
6945357761.0000000,.2643942             
6945357761.0000000,.4857953             
6945357761.0000000,.5142047             
6945346677.0000000,.5955211             
6945346677.0000000,.4044789             
6945346677.0000000,.4205388             
6945346677.0000000,.5794612             
6945346677.0000000,.6398117             
6945346677.0000000,.3601883             
6945346677.0000000,.2608670             
6945346677.0000000,.7391330             
6945346677.0000000,.5467193             
6945346677.0000000,.4532807             
6945346677.0000000,.7031050             
6945346677.0000000,.2968950             
6945346677.0000000,.5752187             
6945346677.0000000,.4247813             
6945346677.0000000,.3487555             
6945346677.0000000,.6512445             
6945339362.0000000,.5664816             
6945339362.0000000,.4335184             
6945339362.0000000,.3595586             
6945339362.0000000,.6404414             
6945339362.0000000,.6617919             
6945339362.0000000,.3382081             
6945339362.0000000,.3059699             
6945339362.0000000,.6940301             
6945339362.0000000,.5167843             
6945339362.0000000,.4832157             
6945339362.0000000,.7327047             
6945339362.0000000,.2672953             
6945339362.0000000,.5182147             
6945339362.0000000,.4817853             
6945339362.0000000,.3819472             
6945339362.0000000,.6180528             
6945333858.0000000,.6787500             
6945333858.0000000,.3212500             
6945333858.0000000,.6166322             
6945333858.0000000,.3833678             
6945333858.0000000,.7283789             
6945333858.0000000,.2716211             
6945333858.0000000,.4579770             
6945333858.0000000,.5420230             
6945333858.0000000,.6391742             
6945333858.0000000,.3608258             
6945333858.0000000,.8149195             
6945333858.0000000,.1850805             
6945333858.0000000,.7355200             
6945333858.0000000,.2644800             
6945333858.0000000,.4866730             
6945333858.0000000,.5133270             
6945330465.0000000,.6015606             
6945330465.0000000,.3984394             
6945330465.0000000,.4345594             
6945330465.0000000,.5654406             
6945330465.0000000,.6702707             
6945330465.0000000,.3297293             
6945330465.0000000,.3224150             
6945330465.0000000,.6775850             
6945330465.0000000,.5537492             
6945330465.0000000,.4462508             
6945330465.0000000,.7434262             
6945330465.0000000,.2565738             
6945330465.0000000,.5883106             
6945330465.0000000,.4116894             
6945330465.0000000,.3934572             
6945330465.0000000,.6065428             
6945096694.0000000,.5771540             
6945096694.0000000,.4228460             
6945096694.0000000,0                    
6945096694.0000000,0                    
6945096694.0000000,0                    
6945096694.0000000,0                    
6945096694.0000000,0                    
6945096694.0000000,0                    
6945096694.0000000,0                    
6945096694.0000000,0                    
6945096694.0000000,0                    
6945096694.0000000,0                    
6945096694.0000000,0                    
6945096694.0000000,0                    
6945096694.0000000,0                    
6945096694.0000000,0                    
6945095461.0000000,.6379320             
6945095461.0000000,.3620680             
6945095461.0000000,.5176547             
6945095461.0000000,.4823453             
6945095461.0000000,.7304798             
6945095461.0000000,.2695202             
6945095461.0000000,.4617484             
6945095461.0000000,.5382516             
6945095461.0000000,.5919122             
6945095461.0000000,.4080878             
6945095461.0000000,.8161649             
6945095461.0000000,.1838351             
6945095461.0000000,.6553528             
6945095461.0000000,.3446472             
6945095461.0000000,.4888694             
6945095461.0000000,.5111306             
6945093820.0000000,0                    
6945093820.0000000,0                    
6945093820.0000000,0                    
6945093820.0000000,0                    
6945093820.0000000,0                    
6945093820.0000000,0                    
6945093820.0000000,0                    
6945093820.0000000,0                    
6945093820.0000000,0                    
6945093820.0000000,0                    
6945093820.0000000,0                    
6945093820.0000000,0                    
6945093820.0000000,0                    
6945093820.0000000,0                    
6945093820.0000000,0                    
6945093820.0000000,0                    
6945087838.0000000,.6044471             
6945087838.0000000,.3955529             
6945087838.0000000,.4425503             
6945087838.0000000,.5574497             
6945087838.0000000,.6985644             
6945087838.0000000,.3014356             
6945087838.0000000,.3885147             
6945087838.0000000,.6114853             
6945087838.0000000,.5563101             
6945087838.0000000,.4436899             
6945087838.0000000,.7796417             
6945087838.0000000,.2203583             
6945087838.0000000,.5931239             
6945087838.0000000,.4068761             
6945087838.0000000,.4378741             
6945087838.0000000,.5621259             
6945086238.0000000,.6191266             
6945086238.0000000,.3808734             
6945086238.0000000,.4734604             
6945086238.0000000,.5265396             
6945086238.0000000,.7124059             
6945086238.0000000,.2875941             
6945086238.0000000,.4177872             
6945086238.0000000,.5822128             
6945086238.0000000,.5723540             
6945086238.0000000,.4276460             
6945086238.0000000,.7950323             
6945086238.0000000,.2049677             
6945086238.0000000,.6187685             
6945086238.0000000,.3812315             
6945086238.0000000,.4588497             
6945086238.0000000,.5411503             
6945075683.0000000,.5764062             
6945075683.0000000,.4235938             
6945075683.0000000,.3798970             
6945075683.0000000,.6201030             
6945075683.0000000,.6651851             
6945075683.0000000,.3348149             
6945075683.0000000,.3128787             
6945075683.0000000,.6871213             
6945075683.0000000,.5269009             
6945075683.0000000,.4730991             
6945075683.0000000,.7372004             
6945075683.0000000,.2627996             
6945075683.0000000,.5370983             
6945075683.0000000,.4629017             
6945075683.0000000,.3870818             
6945075683.0000000,.6129182             
6945071639.0000000,.6382438             
6945071639.0000000,.3617562             
6945071639.0000000,.5223425             
6945071639.0000000,.4776575             
6945071639.0000000,.7296117             
6945071639.0000000,.2703883             
6945071639.0000000,.4621002             
6945071639.0000000,.5378998             
6945071639.0000000,.5929648             
6945071639.0000000,.4070352             
6945071639.0000000,.8157681             
6945071639.0000000,.1842319             
6945071639.0000000,.6600916             
6945071639.0000000,.3399084             
6945071639.0000000,.4874869             
6945071639.0000000,.5125131             
6945069066.0000000,.6268903             
6945069066.0000000,.3731097             
6945069066.0000000,.4924078             
6945069066.0000000,.5075922             
6945069066.0000000,.6567565             
6945069066.0000000,.3432435             
6945069066.0000000,.2939030             
6945069066.0000000,.7060970             
6945069066.0000000,.5807790             
6945069066.0000000,.4192210             
6945069066.0000000,.7253971             
6945069066.0000000,.2746029             
6945069066.0000000,.6363294             
6945069066.0000000,.3636706             
6945069066.0000000,.3745054             
6945069066.0000000,.6254946             
6945066152.0000000,.5823630             
6945066152.0000000,.4176370             
6945066152.0000000,.3944831             
6945066152.0000000,.6055169             
6945066152.0000000,.6710652             
6945066152.0000000,.3289348             
6945066152.0000000,.3248722             
6945066152.0000000,.6751278             
6945066152.0000000,.5353501             
6945066152.0000000,.4646499             
6945066152.0000000,.7441795             
6945066152.0000000,.2558205             
6945066152.0000000,.5513417             
6945066152.0000000,.4486583             
6945066152.0000000,.3952898             
6945066152.0000000,.6047102             
6941915788.0000000,.6222247             
6941915788.0000000,.3777753             
6941915788.0000000,.4830657             
6941915788.0000000,.5169343             
6941915788.0000000,.6524258             
6941915788.0000000,.3475742             
6941915788.0000000,.2866853             
6941915788.0000000,.7133147             
6941915788.0000000,0                    
6941915788.0000000,0                    
6941915788.0000000,.7192778             
6941915788.0000000,.2807222             
6941915788.0000000,.6289731             
6941915788.0000000,.3710269             
6941915788.0000000,.3671414             
6941915788.0000000,.6328586             
6941781008.0000000,.5572390             
6941781008.0000000,.4427610             
6941781008.0000000,.3374762             
6941781008.0000000,.6625238             
6941781008.0000000,.6524518             
6941781008.0000000,.3475482             
6941781008.0000000,.2860014             
6941781008.0000000,.7139986             
6941781008.0000000,.5067286             
6941781008.0000000,.4932714             
6941781008.0000000,.7196998             
6941781008.0000000,.2803002             
6941781008.0000000,.4970777             
6941781008.0000000,.5029223             
6941781008.0000000,.3683390             
6941781008.0000000,.6316610             
6940155468.0000000,.6505210             
6940155468.0000000,.3494790             
6940155468.0000000,.5509475             
6940155468.0000000,.4490525             
6940155468.0000000,.7277713             
6940155468.0000000,.2722287             
6940155468.0000000,.4589756             
6940155468.0000000,.5410244             
6940155468.0000000,.6082060             
6940155468.0000000,.3917940             
6940155468.0000000,.8148555             
6940155468.0000000,.1851445             
6940155468.0000000,.6839438             
6940155468.0000000,.3160562             
6940155468.0000000,.4847804             
6940155468.0000000,.5152196             
6937754838.0000000,.5704869             
6937754838.0000000,.4295131             
6937754838.0000000,.3648290             
6937754838.0000000,.6351710             
6937754838.0000000,.6461838             
6937754838.0000000,.3538162             
6937754838.0000000,.2742108             
6937754838.0000000,.7257892             
6937754838.0000000,.5211187             
6937754838.0000000,.4788813             
6937754838.0000000,.7111733             
6937754838.0000000,.2888267             
6937754838.0000000,.5261860             
6937754838.0000000,.4738140             
6937754838.0000000,.3582005             
6937754838.0000000,.6417995             
6936574728.0000000,.6621052             
6936574728.0000000,.3378948             
6936574728.0000000,.5763143             
6936574728.0000000,.4236857             
6936574728.0000000,.7120132             
6936574728.0000000,.2879868             
6936574728.0000000,.4173729             
6936574728.0000000,.5826271             
6936574728.0000000,.6222049             
6936574728.0000000,.3777951             
6936574728.0000000,.7943507             
6936574728.0000000,.2056493             
6936574728.0000000,.7045412             
6936574728.0000000,.2954588             
6936574728.0000000,.4594141             
6936574728.0000000,.5405859             
6934585817.0000000,.6790435             
6934585817.0000000,.3209565             
6934585817.0000000,.6171118             
6934585817.0000000,.3828882             
6934585817.0000000,.7289310             
6934585817.0000000,.2710690             
6934585817.0000000,.4590344             
6934585817.0000000,.5409656             
6934585817.0000000,.6388026             
6934585817.0000000,.3611974             
6934585817.0000000,.8142032             
6934585817.0000000,.1857968             
6934585817.0000000,.7355459             
6934585817.0000000,.2644541             
6934585817.0000000,.4853212             
6934585817.0000000,.5146788             
6934559667.0000000,.4624467             
6934559667.0000000,.5375533             
6934559667.0000000,.1661316             
6934559667.0000000,.8338684             
6934559667.0000000,.5563658             
6934559667.0000000,.4436342             
6934559667.0000000,.1324460             
6934559667.0000000,.8675540             
6934559667.0000000,.4061591             
6934559667.0000000,.5938409             
6934559667.0000000,.5878585             
6934559667.0000000,.4121415             
6934559667.0000000,.3131096             
6934559667.0000000,.6868904             
6934559667.0000000,.2391358             
6934559667.0000000,.7608642             
6934348442.0000000,.6167587             
6934348442.0000000,.3832413             
6934348442.0000000,.4712790             
6934348442.0000000,.5287210             
6934348442.0000000,.7023837             
6934348442.0000000,.2976163             
6934348442.0000000,.3956829             
6934348442.0000000,.6043171             
6934348442.0000000,.5715628             
6934348442.0000000,.4284372             
6934348442.0000000,.7839593             
6934348442.0000000,.2160407             
6934348442.0000000,.6178232             
6934348442.0000000,.3821768             
6934348442.0000000,.4457647             
6934348442.0000000,.5542353             
6934185982.0000000,.6529084             
6934185982.0000000,.3470916             
6934185982.0000000,.5586609             
6934185982.0000000,.4413391             
6934185982.0000000,.7031520             
6934185982.0000000,.2968480             
6934185982.0000000,.3970254             
6934185982.0000000,.6029746             
6934185982.0000000,.6126037             
6934185982.0000000,.3873963             
6934185982.0000000,.7838112             
6934185982.0000000,.2161888             
6934185982.0000000,.6902532             
6934185982.0000000,.3097468             
6934185982.0000000,.4449659             
6934185982.0000000,.5550341             
6933987919.0000000,.6364003             
6933987919.0000000,.3635997             
6933987919.0000000,.5188336             
6933987919.0000000,.4811664             
6933987919.0000000,.7301220             
6933987919.0000000,.2698780             
6933987919.0000000,.4642976             
6933987919.0000000,.5357024             
6933987919.0000000,.5928328             
6933987919.0000000,.4071672             
6933987919.0000000,.8166322             
6933987919.0000000,.1833678             
6933987919.0000000,.6563260             
6933987919.0000000,.3436740             
6933987919.0000000,.4887006             
6933987919.0000000,.5112994             
6933706763.0000000,.6211716             
6933706763.0000000,.3788284             
6933706763.0000000,.4829467             
6933706763.0000000,.5170533             
6933706763.0000000,.6370849             
6933706763.0000000,.3629151             
6933706763.0000000,.2547364             
6933706763.0000000,.7452636             
6933706763.0000000,.5767074             
6933706763.0000000,.4232926             
6933706763.0000000,.6989849             
6933706763.0000000,.3010151             
6933706763.0000000,.6249994             
6933706763.0000000,.3750006             
6933706763.0000000,.3454860             
6933706763.0000000,.6545140             
6933503691.0000000,.5991928             
6933503691.0000000,.4008072             
6933503691.0000000,.4336096             
6933503691.0000000,.5663904             
6933503691.0000000,.6859681             
